title,category,link
Un Designates Masood Azhar Global Terrorist India Says Step In Right Direction,india,https://timesofindia.indiatimes.com/india/un-designates-masood-azhar-global-terrorist-india-says-step-in-right-direction/articleshow/69133546.cms
Ec Bars Pragya Thakur From Campaigning For 72 Hours For Karkare Babri Remarks,india,https://timesofindia.indiatimes.com/india/ec-bars-pragya-thakur-from-campaigning-for-72-hours-for-karkare-babri-remarks/articleshow/69133903.cms
Modis Efforts Led To Un Designating Azhar Global Terrorist Amit Shah,india,https://timesofindia.indiatimes.com/india/modis-efforts-led-to-un-designating-azhar-global-terrorist-amit-shah/articleshow/69133619.cms
Chandrayaan 2 Launch Expected Between July 9 16 And Moon Landing On Sept 6,india,https://timesofindia.indiatimes.com/india/chandrayaan-2-launch-expected-between-july-9-16-and-moon-landing-on-sept-6/articleshow/69133373.cms
Pakistani Masood Azhar Declared Global Terrorist After China Lifts Hold,india,https://timesofindia.indiatimes.com/india/pakistani-masood-azhar-declared-global-terrorist-after-china-lifts-hold/articleshow/69133462.cms
Congress Jmm Serving Interests Of Leaders Families Only Claims Piyush Goyal,india,https://timesofindia.indiatimes.com/india/congress-jmm-serving-interests-of-leaders-families-only-claims-piyush-goyal/articleshow/69133314.cms
Us France Welcome Masood Azhars Listing As A Global Terrorist,india,https://timesofindia.indiatimes.com/india/us-france-welcome-masood-azhars-listing-as-a-global-terrorist/articleshow/69132945.cms
Us Hails Masood Azhars Listing As Global Terrorist Seeks Sustained Actions From Pakistan Against Terrorism,india,https://timesofindia.indiatimes.com/india/us-hails-masood-azhars-listing-as-global-terrorist-seeks-sustained-actions-from-pakistan-against-terrorism/articleshow/69132840.cms
France Welcomes Un Move To Designate Azhar As Global Terrorist,india,https://timesofindia.indiatimes.com/india/france-welcomes-un-move-to-designate-azhar-as-global-terrorist/articleshow/69132883.cms
Bjp Credits Modis Leadership As Un Designates Masood Azhar Global Terrorist,india,https://timesofindia.indiatimes.com/india/bjp-credits-modis-leadership-as-un-designates-masood-azhar-global-terrorist/articleshow/69132852.cms
Prashant Bhushan Urges Sc To Review Rafale Deal Order,india,https://timesofindia.indiatimes.com/india/prashant-bhushan-urges-sc-to-review-rafale-deal-order/articleshow/69250482.cms
Endangered Himalayan Yew High Value Medicinal Plant Of Himalaya On The Brink Of Extinction,india,https://timesofindia.indiatimes.com/india/endangered-himalayan-yew-high-value-medicinal-plant-of-himalaya-on-the-brink-of-extinction/articleshow/69250275.cms
Justice Bhushan Gavai Of Bombay Hc Recommended For Elevation As Sc Judge,india,https://timesofindia.indiatimes.com/india/justice-bhushan-gavai-of-bombay-hc-recommended-for-elevation-as-sc-judge/articleshow/69250155.cms
Gauri Lankesh Killing Sit Denies Reports Linking Sadhvi Pragya,india,https://timesofindia.indiatimes.com/india/gauri-lankesh-killing-sit-denies-reports-linking-sadhvi-pragya/articleshow/69248896.cms
How Cbse Declared Board Results In Record Time,india,https://timesofindia.indiatimes.com/india/how-cbse-declared-board-results-in-record-time/articleshow/69237519.cms
Balakot Strike Bank Accounts Harmony Delhiites Define Development Ahead Of Polls,india,https://timesofindia.indiatimes.com/india/balakot-strike-bank-accounts-harmony-delhiites-define-development-ahead-of-polls/articleshow/69247925.cms
Sc Collegium Reiterates Names Of Justices Bose Bopanna For Elevation To Apex Court,india,https://timesofindia.indiatimes.com/india/sc-collegium-reiterates-names-of-justices-bose-bopanna-for-elevation-to-apex-court/articleshow/69247716.cms
Governor Cancels Maharashtra Day Events After Maoist Blast In Gadchiroli,india,https://timesofindia.indiatimes.com/india/governor-cancels-maharashtra-day-events-after-maoist-blast-in-gadchiroli/articleshow/69130126.cms
Court Dismisses Bail Plea Of Lobbyist Deepak Talwar Nbw Against Son Ed,india,https://timesofindia.indiatimes.com/india/court-dismisses-bail-plea-of-lobbyist-deepak-talwar-nbw-against-son-ed/articleshow/69129619.cms
Maharashtra Maoist Attack Rahul Gandhi Condoles Killing Of 15 Security Personnel,india,https://timesofindia.indiatimes.com/india/maharashtra-maoist-attack-rahul-gandhi-condoles-killing-of-15-security-personnel/articleshow/69129706.cms
Extremely Severe Cyclone Fani To Hit South Of Puri On Friday Ndma,india,https://timesofindia.indiatimes.com/india/extremely-severe-cyclone-fani-to-hit-south-of-puri-on-friday-ndma/articleshow/69128624.cms
Naxalite Menace Will Be Dealt With Stronger Force Fadnavis,india,https://timesofindia.indiatimes.com/india/naxalite-menace-will-be-dealt-with-stronger-force-fadnavis/articleshow/69129301.cms
Congress Govt Will Order Comprehensive Probe Into Rafale Deal Abhishek Manu Singhvi,india,https://timesofindia.indiatimes.com/india/congress-govt-will-order-comprehensive-probe-into-rafale-deal-abhishek-manu-singhvi/articleshow/69129267.cms
Bjp Targeting Me Doesnt Want Me To Fight Election In Varanasi Tej Bahadur Yadav,india,https://timesofindia.indiatimes.com/india/bjp-targeting-me-doesnt-want-me-to-fight-election-in-varanasi-tej-bahadur-yadav/articleshow/69128586.cms
Perpetrators Of Gadchiroli Violence Will Not Be Spared Says Pm Modi,india,https://timesofindia.indiatimes.com/india/perpetrators-of-gadchiroli-violence-will-not-be-spared-says-pm-modi/articleshow/69128400.cms
Balakot Strike Not Political Cant Think About It In Terms Of Votes Harsh Vardhan,india,https://timesofindia.indiatimes.com/india/balakot-strike-not-political-cant-think-about-it-in-terms-of-votes-harsh-vardhan/articleshow/69128323.cms
15 Qrt Jawans One Driver Killed In Ied Blast By Maoists In Gadchiroli,india,https://timesofindia.indiatimes.com/india/15-qrt-jawans-one-driver-killed-in-ied-blast-by-maoists-in-gadchiroli/articleshow/69128155.cms
15 Security Personnel Injured Ied Blast By Maoists In Gadchiroli,india,https://timesofindia.indiatimes.com/india/15-security-personnel-injured-ied-blast-by-maoists-in-gadchiroli/articleshow/69127231.cms
Maoists Torch 3 Dozen Vehicles On Maharashtra Day,india,https://timesofindia.indiatimes.com/india/maoists-torch-3-dozen-vehicles-on-maharashtra-day/articleshow/69125696.cms
Decision On Global Terrorist Tag On Jem Chief Azhar Likely Today,india,https://timesofindia.indiatimes.com/india/decision-on-global-terrorist-tag-on-jem-chief-azhar-likely-today/articleshow/69124715.cms
Shiv Sena Calls For Ban On Burqa In Public Places,india,https://timesofindia.indiatimes.com/india/shiv-sena-calls-for-ban-on-burqa-in-public-places/articleshow/69123648.cms
Why Ujjwala Hasnt Extinguished Chulha In Rural And Small Town India,india,https://timesofindia.indiatimes.com/india/why-ujjwala-hasnt-extinguished-chulha-in-rural-and-small-town-india/articleshow/69113519.cms
Despite Sc Rap School Buses Still Flouting Safety Norms,india,https://timesofindia.indiatimes.com/india/despite-sc-rap-school-buses-still-flouting-safety-norms/articleshow/69122399.cms
I T Searches 70 Sites Questions Lottery King Over Tax Evasion,india,https://timesofindia.indiatimes.com/india/i-t-searches-70-sites-questions-lottery-king-over-tax-evasion/articleshow/69122394.cms
Lawyer Approaches Supreme Court Seeking Probe Against Bhushan Jaising In Cji Case,india,https://timesofindia.indiatimes.com/india/lawyer-approaches-supreme-court-seeking-probe-against-bhushan-jaising-in-cji-case/articleshow/69122384.cms
Iim Calcutta Set To Increase Seats To Roll Out Ews Quota,india,https://timesofindia.indiatimes.com/india/iim-calcutta-set-to-increase-seats-to-roll-out-ews-quota/articleshow/69122379.cms
Us Body Clubs India With Iraq Afghanistan On Religious Strife,india,https://timesofindia.indiatimes.com/india/us-body-clubs-india-with-iraq-afghanistan-on-religious-strife/articleshow/69122341.cms
Tehseen Poonawalla Vishal Dadlani Fined 20l For Tweets Against Monk,india,https://timesofindia.indiatimes.com/india/tehseen-poonawalla-vishal-dadlani-fined-20l-for-tweets-against-monk/articleshow/69122337.cms
Pakistans Incredible Claim No Terror Organisations On Our Soil Any More,india,https://timesofindia.indiatimes.com/india/pakistans-incredible-claim-no-terror-organisations-on-our-soil-any-more/articleshow/69122309.cms
Is Names New Emir In Bengal Issues Threat To Carry Out Attacks In India And Bangladesh,india,https://timesofindia.indiatimes.com/india/is-names-new-emir-in-bengal-issues-threat-to-carry-out-attacks-in-india-and-bangladesh/articleshow/69122283.cms
Kerala Man Was Ready For Suicide Attack But Didnt Have Explosives,india,https://timesofindia.indiatimes.com/india/kerala-man-was-ready-for-suicide-attack-but-didnt-have-explosives/articleshow/69122273.cms
Shimla Survivor Had Tried To File Stalking Complaint Before Rape,india,https://timesofindia.indiatimes.com/india/shimla-survivor-had-tried-to-file-stalking-complaint-before-rape/articleshow/69122243.cms
Centre Seeks 4 Weeks To File Rafale Reply In Sc Gets 4 Days,india,https://timesofindia.indiatimes.com/india/centre-seeks-4-weeks-to-file-rafale-reply-in-sc-gets-4-days/articleshow/69122200.cms
3 Youths Taking Selfie On Track Crushed By Train,india,https://timesofindia.indiatimes.com/india/3-youths-taking-selfie-on-track-crushed-by-train/articleshow/69122182.cms
In 3rd Case In 7 Days Court Hands Out Life Term For Duping Bank,india,https://timesofindia.indiatimes.com/india/in-3rd-case-in-7-days-court-hands-out-life-term-for-duping-bank/articleshow/69122135.cms
China Hints At Positive Development At Un On Listing Of Masood Azhar,india,https://timesofindia.indiatimes.com/india/china-hints-at-positive-development-at-un-on-listing-of-masood-azhar/articleshow/69121975.cms
Supreme Court Gives Rahul Gandhi Till Monday To Say Sorry For Chor Jibe,india,https://timesofindia.indiatimes.com/india/supreme-court-gives-rahul-gandhi-till-monday-to-say-sorry-for-chor-jibe/articleshow/69121935.cms
Woman Who Accused Cji Of Harassment Opts Out Of Probe,india,https://timesofindia.indiatimes.com/india/woman-who-accused-cji-of-harassment-opts-out-of-probe/articleshow/69121900.cms
Retd Acp Who Gave Arms To Pro Khalistan Militant Held,india,https://timesofindia.indiatimes.com/india/retd-acp-who-gave-arms-to-pro-khalistan-militant-held/articleshow/69121826.cms
Yogi Adityanath Does Not Know How To Use Laptop Akhilesh Yadav,india,https://timesofindia.indiatimes.com/india/yogi-adityanath-does-not-know-how-to-use-laptop-akhilesh-yadav/articleshow/69120454.cms
Nandyal Mp Spy Reddy Passes Away,india,https://timesofindia.indiatimes.com/india/nandyal-mp-spy-reddy-passes-away/articleshow/69120415.cms
Cyclone Fani Intensifies Into Extremely Severe Cyclonic Storm,india,https://timesofindia.indiatimes.com/india/cyclone-fani-intensifies-into-extremely-severe-cyclonic-storm/articleshow/69120287.cms
Cyclone Fani Light To Moderate Rains Expected In Northern Tn,india,https://timesofindia.indiatimes.com/india/cyclone-fani-light-to-moderate-rains-expected-in-northern-tn/articleshow/69115128.cms
Burning Files Wont Save You Rahul Gandhi Takes A Dig At Pm Modi,india,https://timesofindia.indiatimes.com/india/burning-files-wont-save-you-rahul-gandhi-takes-a-dig-at-pm-modi/articleshow/69114952.cms
Kiran Bedi Cannot Interfere In Day To Day Affairs Of Elected Govt Puducherry Not Like Delhi Hc,india,https://timesofindia.indiatimes.com/india/kiran-bedi-cannot-interfere-in-day-to-day-affairs-of-elected-govt-puducherry-not-like-delhi-hc/articleshow/69114529.cms
Listing Of Masood Azhar As Global Terrorist Some Progress Made Issue Will Be Properly Resolved Says China,india,https://timesofindia.indiatimes.com/india/listing-of-masood-azhar-as-global-terrorist-some-progress-made-issue-will-be-properly-resolved-says-china/articleshow/69114457.cms
Congress Aiming To Bring Employment Revolution In India Pilot,india,https://timesofindia.indiatimes.com/india/congress-aiming-to-bring-employment-revolution-in-india-pilot/articleshow/69114377.cms
Sc Directs Centre To File Response By May 4 To Petitions Seeking Review Of Rafale Verdict,india,https://timesofindia.indiatimes.com/india/sc-directs-centre-to-file-response-by-may-4-to-petitions-seeking-review-of-rafale-verdict/articleshow/69114008.cms
Rahul Gandhi Sorry For Attributing Chowkidar Chor Hai Jibe To Sc Will Tender Apology,india,https://timesofindia.indiatimes.com/india/rahul-gandhi-sorry-for-attributing-chowkidar-chor-hai-jibe-to-sc-will-tender-apology/articleshow/69112705.cms
Indian Army Tweet About Yeti Strikes Controversy About Mythical Creature,india,https://timesofindia.indiatimes.com/india/indian-army-tweet-about-yeti-strikes-controversy-about-mythical-creature/articleshow/69112420.cms
Banihal Car Bomb Attack Solved Phd Scholar Among 6 Terrorists Arrested,india,https://timesofindia.indiatimes.com/india/banihal-car-bomb-attack-solved-phd-scholar-among-6-terrorists-arrested/articleshow/69112084.cms
Rahul Gandhi His Party Sulked After Balakot Air Strike Amit Shah,india,https://timesofindia.indiatimes.com/india/rahul-gandhi-his-party-sulked-after-balakot-air-strike-amit-shah/articleshow/69112165.cms
Rahul Gandhi Citizenship Issue Entire Country Knows He Is Indian Says Priyanka Gandhi Vadra,india,https://timesofindia.indiatimes.com/india/rahul-gandhi-citizenship-issue-entire-country-knows-he-is-indian-says-priyanka-gandhi-vadra/articleshow/69111885.cms
Saradha Case Sc Asks Cbi To Bring Evidence For Seeking Custodial Interrogation Of Ex Kolkata Police Chief,india,https://timesofindia.indiatimes.com/india/saradha-case-sc-asks-cbi-to-bring-evidence-for-seeking-custodial-interrogation-of-ex-kolkata-police-chief/articleshow/69109893.cms
Cyclone Fani Makes Landfall In Odisha Heres Why Most Cyclones Hit Indias East Coast,india,https://timesofindia.indiatimes.com/india/cyclone-fani-makes-landfall-in-odisha-heres-why-most-cyclones-hit-indias-east-coast/articleshow/69108994.cms
India Set To Have Defence Cyber Agency In May Rear Admiral Mohit Gupta To Be Its First Chief,india,https://timesofindia.indiatimes.com/india/india-set-to-have-defence-cyber-agency-in-may-rear-admiral-mohit-gupta-to-be-its-first-chief/articleshow/69107951.cms
Mha Issues Notice To Rahul Gandhi Over His Citizenship,india,https://timesofindia.indiatimes.com/india/mha-issues-notice-to-rahul-gandhi-over-his-citizenship/articleshow/69108045.cms
Mysterious Footprints Of Mythical Beast Yeti Sighted Claims Indian Army,india,https://timesofindia.indiatimes.com/india/mysterious-footprints-of-mythical-beast-yeti-sighted-claims-indian-army/articleshow/69107428.cms
92 Trips 57 Countries What Pm Modi Achieved On His Foreign Visits,india,https://timesofindia.indiatimes.com/india/92-trips-57-countries-what-pm-modi-achieved-on-his-foreign-visits/articleshow/69106996.cms
Mumbai Turnout Hits 30 Year High In V Day Blockbuster,india,https://timesofindia.indiatimes.com/india/mumbai-turnout-hits-30-year-high-in-v-day-blockbuster/articleshow/69106683.cms
France May Send Instruments On Indias Mars Venus Craft,india,https://timesofindia.indiatimes.com/india/france-may-send-instruments-on-indias-mars-venus-craft/articleshow/69105551.cms
Since 2009 1125 Security Personnel Killed In Anti Naxal Ops,india,https://timesofindia.indiatimes.com/india/since-2009-1125-security-personnel-killed-in-anti-naxal-ops/articleshow/69105538.cms
All Electric Cars To Have Green Number Plates,india,https://timesofindia.indiatimes.com/india/all-electric-cars-to-have-green-number-plates/articleshow/69105510.cms
Stolen 100 Years Ago Idol Found In Wall,india,https://timesofindia.indiatimes.com/india/stolen-100-years-ago-idol-found-in-wall/articleshow/69105447.cms
